pulse_rate,spo2,temperature,stress_label
93.74547992401969,94.57720605921217,36.93014583603945,1.0
115.60637318033753,94.37554955691498,38.020064344051754,1.0
70.1415918806523,99.25320499701903,36.52807406550951,0.0
108.8882903153411,93.33648669471778,38.114544795315176,1.0
92.62156808849308,94.99609235810895,37.9463324463253,1.0
98.98051810117572,95.89320451779743,38.34042902977994,1.0
100.80270074346558,93.40014635490071,37.872940396541544,1.0
93.26571847507458,95.49256915074575,37.409523605158995,1.0
68.82706433312427,98.74254193312859,36.763577931605006,0.0
112.68243837025176,95.14116573077771,38.001716801283415,1.0
103.8237966125532,95.9871242850037,37.99337862972455,1.0
71.78507742982524,98.5572805509833,36.43391111868869,0.0
107.78049291042842,94.69324101396212,38.00575734558252,1.0
106.44850194216866,93.82775768091747,37.27583349991042,1.0
72.86291390678079,97.97856814863549,36.568948190235055,0.0
73.39798874467338,100.04736610111395,36.80150273796738,0.0
71.40495933867517,97.72764337567828,36.48049796106167,0.0
105.09999457525801,94.02648178163372,37.76940158500922,1.0
69.89549203017926,98.87555689049928,36.99913349795679,0.0
100.08701947993347,95.67852244379816,37.6100305809855,1.0
104.02354294302978,96.26627170488662,37.71566235453357,1.0
102.42377476406354,96.24259655307546,37.683610509327764,1.0
70.85432719063971,97.84519290856878,36.99251743810616,0.0
104.10792938285645,94.79738939774123,37.39506807918563,1.0
66.50137246003708,98.35368371989978,36.696449790536136,0.0
102.25960639313789,95.91355721259869,38.45552846851083,1.0
72.41236207621593,97.40064957746378,36.87456969493531,0.0
107.05759176284742,95.40828733159489,37.88923861593534,1.0
97.95145330670967,94.83115027831998,37.676256296433614,1.0
70.49666152714613,97.78306922296956,36.55404007388496,0.0
70.35783118609696,97.74950269161008,36.84748762693683,0.0
105.14721304626751,95.7377954187041,38.28227349191985,1.0
70.76862552972764,98.88674296809201,36.60382955548315,0.0
103.53479623157364,93.76425806581943,37.14168525905399,1.0
108.11182983481747,96.80371370489024,37.75974593679692,1.0
69.64917144270676,98.72342215729343,36.508775834505165,0.0
75.41525621587638,98.5856082521226,36.74395158842964,0.0
71.33525132934629,96.9937292190695,36.69641334546708,0.0
93.8782245987723,97.96148829614441,37.60933767035533,1.0
60.201649380601125,97.47493758385312,36.4982072748585,0.0
65.95850857322424,99.77820679948286,36.65205610131658,0.0
70.13045525105417,99.31331481182573,36.7116279029037,0.0
104.01016842980131,94.80045148132807,37.852845135566305,1.0
73.79484610246634,99.37341945087161,36.65317564593041,0.0
69.90743432003805,98.11762888622326,36.52614457215076,0.0
107.98678847769119,95.0475389057008,37.80220880442707,1.0
61.72571664067115,98.2174460757306,36.81430863044698,0.0
104.69943484016414,95.50183034891481,38.05315185289252,1.0
109.5791224894054,96.58526670866239,37.81382376648994,1.0
118.87949260669447,94.68424374423292,37.43502575875929,1.0
96.91521424056869,95.47285981925768,37.084707963364274,1.0
114.44512729961716,94.73297723505058,38.010942762666,1.0
107.2188676957174,94.96766216149643,37.64439998411363,1.0
69.07548931778506,98.62570724735772,36.86578666390708,0.0
77.93008408072676,98.99567607368202,36.83882188060947,0.0
69.58924410803715,98.08303709416955,36.41021669583503,0.0
70.64610590987614,100.73517529749141,36.73366809774362,0.0
66.22308533823339,98.85076591895789,36.3697971832761,0.0
114.55673776410984,95.67544186976035,38.02409425203141,1.0
68.98477306978504,98.71125432987363,36.48704519916581,0.0
70.37047390209888,98.69780596534181,36.52609461423333,0.0
73.54178223649677,98.8273852202358,36.55409026892793,0.0
104.48249115973985,96.1582262246672,37.404309450509245,1.0
69.20030735018287,99.03140861221185,36.32680885775989,0.0
87.78093164312656,96.42750483464042,38.108068385477374,1.0
114.99695124237333,95.83576448668582,37.92475105088582,1.0
75.94508265553776,99.143407921527,36.64410828540277,0.0
117.22425087510265,93.74699691906777,37.561180758683804,1.0
62.990744686038596,97.69989656108866,36.54742183415835,0.0
64.7114453552205,98.95303715779193,36.70109403183333,0.0
106.48140429463932,95.69492577896217,37.70076753119308,1.0
69.72207664544773,97.40576643391233,36.37246286591504,0.0
64.37255476350812,98.44551396209104,36.59869573695411,0.0
93.83368638246012,96.19659731567073,37.13292774961884,1.0
69.62777042116916,99.83982194770675,36.72063748621647,0.0
61.18479922318633,99.46606394790322,36.6310381367718,0.0
68.28642741736616,99.96186229334651,36.426067383745064,0.0
69.702373219691,98.55320377398868,36.68085895099234,0.0
100.30774984348852,94.20729057007162,37.74888427038354,1.0
104.74175511160423,95.25962724102344,37.36472163266663,1.0
64.89383591434644,98.6776177630462,36.47920387480615,0.0
74.69141902988,99.83083348002711,36.6367669032645,0.0
68.45393812074393,99.32091031348156,36.774877836142544,0.0
108.39253489214761,96.26421538976577,37.567963246789965,1.0
64.82378838790314,98.76681086941794,36.647880900107076,0.0
71.16024968678818,97.46057142208507,36.81943054235074,0.0
106.46000824479371,95.48872082727466,38.159073284628406,1.0
72.71680096189968,98.90746839242803,37.19705180052068,0.0
66.81306436346742,97.66445421777047,36.3790274413875,0.0
71.91204873092025,98.56499143079878,36.366444089746416,0.0
83.6008458329481,97.72748747794896,36.601359968912,0.0
68.55670680539932,98.77426280378178,36.628677693468454,0.0
73.54501878794257,98.95165091016504,36.38868847144795,0.0
105.82750503446485,94.30219388385709,37.971126352008234,1.0
121.33660832114995,96.52475166133338,37.70057058861555,1.0
107.5727456907139,94.99369578009217,37.73853700084058,1.0
67.18856235379513,98.63853754842386,36.56123477224544,0.0
102.72492280314792,95.46210343796444,37.71755930857419,1.0
97.45953595366498,95.20138540324695,38.118043145601376,1.0
70.23699335658208,97.38370785291325,36.54098201715242,0.0
72.02025428407269,97.77206585101213,36.928534590651196,0.0
70.75196893238103,98.70950480628454,36.44830093305999,0.0
109.66190066539092,92.96365941129756,37.4355581592334,1.0
102.43761756370687,97.99032816083508,37.43477886195091,1.0
110.91722521379737,94.62358448892356,37.59490971531408,1.0
66.6153899984702,98.84582113039792,36.46837670218495,0.0
73.48103182406709,100.31269454941302,36.78045543475733,0.0
79.40578534720295,98.84768945626557,36.50889209479523,0.0
96.17064137175704,94.82291222409042,37.739808210352365,1.0
70.48497982496359,98.53965494742798,36.687900246124045,0.0
70.65370288643045,99.36526522264731,36.58369546537967,0.0
77.96593313319698,99.81130844335229,36.6819525591919,0.0
98.37442981627812,95.46009587669751,37.812912261255114,1.0
69.82086980445024,98.55377532374217,36.617731518192286,0.0
65.36534764210958,98.8908288387652,36.68734771034671,0.0
63.60211516632149,98.381824793767,36.692657706023624,0.0
68.8293152152541,98.77543976979523,36.64265874147459,0.0
61.43432735454561,97.55701159732921,36.41562803737494,0.0
70.48838049274416,98.18970242416594,36.37669511201027,0.0
107.66086008259359,96.51805613034286,37.57644966890479,1.0
106.12287895878437,94.94144026031115,37.840777370165505,1.0
78.77397090992183,99.82991735442666,36.604780608656995,0.0
108.34564604710377,96.25669571494731,37.77267724189409,1.0
67.03803037880566,98.9874712132197,37.18981888506175,0.0
65.95753198553406,98.76735481656209,36.489892630101686,0.0
99.32447198057963,95.64500093008164,37.90534964028812,1.0
69.83623364892001,97.01470157069399,36.71944564365068,0.0
64.59468336200051,99.10990810822007,36.59213854247447,0.0
71.48492336616593,97.90712705617717,36.27136223776917,0.0
121.68837639629692,95.89576452302002,37.55847144569084,1.0
117.24156159090681,95.83655970481479,37.84024992479875,1.0
93.1846005797448,95.68629446994152,37.52680647384525,1.0
77.32824384460777,98.86598484162485,36.611986526053265,0.0
65.11222377600724,98.94156817918834,36.156139925450496,0.0
93.89165956935031,95.90561621770829,37.88856977251218,1.0
111.2082233107478,94.7270029441974,37.50144781203023,1.0
100.98572645750774,95.3287458418177,37.65491485813337,1.0
97.4168582618481,96.50921540202842,37.77074238487631,1.0
67.00312488523113,98.8756569267691,36.63536417442788,0.0
66.61419144243945,99.54350829579496,36.52859415983868,0.0
103.78628453138217,95.11367212843159,37.74952225965374,1.0
77.37678108474776,97.23861369369399,36.72340118991534,0.0
66.13495108072267,97.88063810018117,36.84716232400139,0.0
69.30867849414408,99.14724357803894,36.571096265856895,0.0
70.90933127529247,98.8001715502314,36.81929384676218,0.0
106.56385385242632,94.79657377407041,37.96030946959091,1.0
107.29564683441367,95.32277072193301,37.2127984232598,1.0
69.87937456444999,99.42231827492557,36.778049500167306,0.0
106.51583856976865,94.55643226839378,38.42046781245175,1.0
70.4329489373645,98.42989214646403,36.28280333755241,0.0
67.30120159845319,98.75710111938093,36.451503153492325,0.0
100.28582678568554,96.22042646186527,37.865340701924616,1.0
71.55453782799002,97.68092088175845,36.811987276809326,0.0
111.58623932542164,95.80736165760472,37.37855491682175,1.0
74.20321774494361,98.95913054357084,36.326336992233436,0.0
102.76005358500416,95.19146189521773,37.29997097796324,1.0
107.573428331012,95.50129522508556,37.80612515016387,1.0
68.95938874821363,98.77200502317167,36.947779932759516,0.0
67.11614334715834,98.44212351991011,36.57490914799942,0.0
73.7312678301361,97.71126277176313,36.37398613219193,0.0
67.3712248915962,98.07599955389766,36.59026952968591,0.0
104.48652670968944,95.94271118645955,37.811034849952264,1.0
93.1644462148822,93.76274287619164,37.91479606544325,1.0
94.26297801211908,94.98354234237168,37.650611445954645,1.0
63.810922505865754,99.16969162175621,36.403766893772065,0.0
104.21667802845677,95.0507538029355,37.69645593565859,1.0
71.80697802754207,98.46715559478457,36.79307949691824,0.0
115.62912662598585,94.98013849160205,37.74475625529504,1.0
74.11585291980957,97.83141419445545,36.638127118253,0.0
119.45757314910308,95.60827067831383,37.779638585490154,1.0
101.38440502470498,95.11936364479608,38.17302173915615,1.0
76.38838410949255,100.01550164143076,36.41649943579715,0.0
61.69519533242004,99.4383153122162,36.63628532402279,0.0
69.20996050710505,98.04951511737778,36.639458453126245,0.0
113.80657118738084,94.45410417421523,37.72280999981466,1.0
130.94474375675787,97.41069759429635,37.93514871713341,1.0
111.8444452721657,94.87693036574365,37.95050551355063,1.0
71.73224104748488,96.9926269204774,36.9322940331456,0.0
106.8021129379804,94.5486140279383,37.793831832794844,1.0
89.391185087691,96.41164442882038,37.825355542744596,1.0
114.83371827437641,94.94040382386588,37.8143475959354,1.0
70.88850500466627,97.51557777542972,36.774903414826504,0.0
100.33120538923197,95.43674612650835,37.822982721135496,1.0
111.64153449490088,93.21629866967649,37.64821014030364,1.0
60.23956100238749,97.56813693250956,36.69241217865038,0.0
104.01013855920195,93.88612896150207,37.69807229770574,1.0
78.97278931758893,99.47697866755297,36.418063316603636,0.0
69.24107452482208,97.21465623882769,36.75667810185652,0.0
90.04206640243663,94.95708555096472,38.483125949415985,1.0
69.83652625952953,99.32143170023973,36.8762908157381,0.0
120.52973949170999,95.89484816346743,37.55441849200197,1.0
86.47084909624898,95.51547525664941,37.7842484794384,1.0
69.50412068110309,98.25976540715182,36.56189937880044,0.0
68.65296582777721,99.10233144185182,36.595289569825155,0.0
120.12352548124626,94.67615052116652,38.43158922883749,1.0
115.32515568738037,96.66220443610095,37.62232774655615,1.0
123.17159796338237,96.36404484731145,37.23217134672298,1.0
82.8667990162493,98.73693869042319,36.46843308922957,0.0
69.82644115147379,100.1823909096668,36.554280016932,0.0
75.28561113109458,97.39652549011103,36.598139935772274,0.0
105.61725196974173,94.16168487895074,38.1486778792517,1.0
106.0485214897268,95.67861666873621,38.27668209853322,1.0
101.32727751824807,95.28508339735221,37.77241296521872,1.0
68.76411308739702,99.33223936003225,36.61440737225675,0.0
109.86596953347974,95.3714951043796,37.41792433542102,1.0
118.19584715459136,96.5808583139305,37.87449754275476,1.0
60.66367403704126,98.71687449715893,36.47049163887297,0.0
115.9642891519737,95.49555176508154,37.732544083261544,1.0
74.87559866708875,98.60406722004147,36.77807663270396,0.0
68.06149220032007,97.33625560837503,36.538438305772225,0.0
104.40821709124498,95.7594721680119,37.830857573379696,1.0
61.5376768514259,98.83931297210613,36.65931510902816,0.0
98.6852919542426,94.83911040662836,38.16840906288244,1.0
73.256956256529,99.12644706386111,36.50958193343339,0.0
67.89677338617321,96.47262123526441,36.4195896891285,0.0
107.57665848613588,94.4840011220849,37.80882917750326,1.0
67.82751886283842,97.23780222662084,36.580907150582185,0.0
105.57002999928714,95.34939093193096,38.15025294689593,1.0
74.86277224813365,98.63622521866607,36.29027634022725,0.0
67.5528027874089,97.63595578968406,36.478626964428564,0.0
111.1753612386934,94.2655054176457,37.796008609386405,1.0
64.28514851084688,99.4548983009817,36.697574456974216,0.0
106.42200085014426,95.5259256106721,37.708912178130596,1.0
73.56499215086194,99.33137557192309,36.66323119143656,0.0
75.84647795222837,98.42327313725193,36.64307930109126,0.0
101.89183379853593,95.2454099778059,37.42964640047328,1.0
101.69107467496286,96.69736832595679,37.37791697984605,1.0
67.56437308117651,98.1827403654709,36.43491789400421,0.0
67.48262172941901,98.73013368721243,36.74363714514159,0.0
66.04762772277344,98.57928928737644,36.74090130796495,0.0
78.77670421221602,99.25075513611687,36.83391799848555,0.0
66.53545202369673,98.4307772427662,36.704502821053154,0.0
77.51996494291345,98.14665755514025,36.3534953370463,0.0
98.24046849125203,95.62637944980116,37.921816836728425,1.0
101.39072913272801,95.08584594170463,37.84659749975982,1.0
66.88650240089703,96.99297658493326,36.884473972339705,0.0
68.72511391289572,97.80048843739357,36.769634842533335,0.0
101.77539208747976,95.45113946291809,37.642927203478024,1.0
115.54641859882136,96.93898001468105,37.79571889411518,1.0
101.70068945426816,95.1800974090653,37.048028528838984,1.0
96.04363097293465,95.31495924565624,37.514644688883614,1.0
112.96465211201624,96.30572576047733,37.66983796110624,1.0
70.58663691654391,97.87107241274627,37.22198371120108,0.0
80.37700399322719,97.97695182459653,36.61713743228067,0.0
109.17714036747148,95.0926293099207,37.666103845429696,1.0
59.803839111199494,99.07101604877751,36.39606713226158,0.0
97.14157135698149,96.40232719460286,37.733838531253035,1.0
85.09753074771936,95.15575254403629,37.937006403219115,1.0
69.74880945275432,98.3644383785042,36.7094529594756,0.0
98.47026204366428,94.95097669139594,38.205304725746096,1.0
62.93848149332354,98.79691616248134,36.352148321029304,0.0
98.72997183100458,95.6558738722161,37.71860550657951,1.0
57.641777499363556,98.07845155774676,37.085343297269105,0.0
113.0145988294555,95.51214635403235,38.366531081884276,1.0
118.41114421766562,94.65592850545865,37.82387206048265,1.0
66.42824290986816,99.20687196253985,36.476727718392105,0.0
113.05955178556158,96.64806991937779,37.38065835647271,1.0
109.82598000457115,96.36027472156552,37.51026521014081,1.0
79.23318498023833,98.93510032289923,36.664811405644315,0.0
120.93242641763787,94.65324749308668,37.57074396400864,1.0
95.32418451664955,94.2756308722053,37.37872813012152,1.0
109.12235457299573,95.69216467515697,37.84097921867662,1.0
72.97578512718457,98.87078492804972,36.75578730070242,0.0
97.49659538770881,94.40750607664788,37.70619946628029,1.0
77.61514928204012,98.0471442556061,36.53840769407219,0.0
66.54045965059377,98.47951603042051,36.001772805819854,0.0
66.68688120527077,98.34146113080511,36.67349633309486,0.0
107.55619736626365,95.65273321931497,37.60285951131658,1.0
71.87849009172837,98.58402192870278,36.84778927058789,0.0
66.40077895802645,99.11856195624067,36.8242061334649,0.0
99.08502874032772,95.01359508565014,38.18131959780211,1.0
70.33764102343962,98.48295178541731,36.87213171916773,0.0
107.46090134551356,95.39707244291836,37.1742622683285,1.0
75.0314640460722,97.68105821500279,36.35085652471072,0.0
72.29590039614219,97.97349051608658,36.340776667150024,0.0
76.39225931303649,98.75874953453867,36.6659017471146,0.0
69.68660451363414,98.71618310881928,36.416761616903756,0.0
98.60047594638452,95.04444018040631,37.380276471544654,1.0
106.11248318922735,95.96823954921307,37.14660968034159,1.0
64.87806179332856,97.85552848484444,36.38578926407019,0.0
117.7246565809428,94.2342585893231,37.13962695796472,1.0
94.83951129030375,94.90051384846178,37.506022327565326,1.0
74.6783919657373,99.19881762870357,36.619068839888264,0.0
120.29135269711779,95.90358660510641,37.72291646246346,1.0
92.65758787832283,96.37685592598191,37.55673181913992,1.0
111.97757600058382,95.34730222435745,38.313308642757235,1.0
74.11272456051594,98.16176947639043,36.812041981499775,0.0
96.80777127290897,96.01680494969165,38.02190264043535,1.0
71.28775195361382,98.06336172751294,36.5342763048502,0.0
102.04634239642043,96.40222420050712,37.5443326071008,1.0
106.9430561052022,95.9518738868801,38.277121070572086,1.0
76.83437133722262,98.51028173631043,36.323791079369244,0.0
73.37409746083301,97.18270566815166,36.29667149011584,0.0
79.06224278998464,98.88603976322833,36.56070668331438,0.0
65.30060106836322,98.91045481312857,36.55311843993674,0.0
101.85557794350879,94.64862399454613,37.93528879043294,1.0
109.6683544240951,95.02808419482969,37.46347466914323,1.0
120.36294001715409,95.49523623262982,38.29306245273616,1.0
112.31017297108468,96.04508986126024,37.63837174879617,1.0
122.47277386704366,96.13193577774469,37.58502795347277,1.0
68.50496324767066,98.20031938732386,36.84077688743376,0.0
70.38684153823809,98.10502668093983,36.501375435520046,0.0
113.5581716398708,95.10921913591172,37.730824080442915,1.0
94.84535602762641,95.95760502264038,37.4463229526105,1.0
105.37547921648296,96.11743694178853,37.942995312240164,1.0
107.3852677279242,95.66853477216249,37.63842789801101,1.0
77.75250246407039,97.69939165487554,36.9808273179146,0.0
104.31144245767285,92.9586369494432,38.00939220903903,1.0
85.09338117269608,96.18977880950958,37.42915926119086,1.0
72.02490855480478,97.41087304765746,36.78433002238489,0.0
66.7408194609892,98.17377444869223,36.516526637278986,0.0
107.70418784881366,95.33322543156767,37.52453635004706,1.0
